,addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,homepage,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,title,zipcode,tel,telname
25,강원도 평창군 대관령면 경강로 5754,,32,0,A02,A0206,A02060300,130869,14,20061013000000,http://tong.visitkorea.or.kr/cms/resource/50/2365250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2365250_image3_1.jpg,,128.758272899,37.6855597537,6.0,20180202171008,"* 미래 에너지의 원리를 배우는 곳, 대관령 신·재생에너지 전시관 *<br>
신·재생에너지는 물, 바람, 태양 등을 이용하여 한번 사용해도 다시 생겨나는 에너지 자원을 뜻하며 자연을 통해 얻을 수 있어 친환경적이다. 평창에 위치한 대관령 신·재생에너지 전시관은 우리나라 에너지 현황과 신·재생에너지, 그리고 풍력 발전의 역사, 원리 등을 알기 쉽게 설명해 주고 직접 체험할 수 있는 공간이다.<br>
전시관은 상징공간인 ‘바람아 불어라(Welcome Zone)’, 화석에너지의 고갈, 우리나라의 에너지생산과 소비, 신·재생에너지의 필요성과 종류, 풍력발전의 경쟁력 등에 대하여 알아보는 ‘바람이 희망이다(우리나라의 에너지)’, 풍력에너지의 역사, 원리, 종류, 구조 및 세계의 풍력발전단지 등에 대하여 알아보는 ‘바람이 에너지다(풍력발전)’, 주제공간 ‘여기는 대관령 풍력단지’ 외 체험공간인 ‘바람에너지 놀이터’로 구성되어 있다.<br>
바람에너지 놀이터는 태양전지 벌레, 물로 가는 자동차, 내가 만드는 전기, 바람 느끼기 등 9개의 체험전시물로 구성되어 있어 청소년들이 직접 에너지를 만들어보고 미래 에너지의 원리를 배울 수 있다. 또, 이곳에서는 한국 최대 규모의 풍력단지인 대관령 풍력발전소도 볼 수 있다.<br>
* 개관일 : 2005년 11월 3일<br>",15,강원 신재생에너지전시관,25342.0,,
26,강원도 춘천시 신북읍 신샘밭로 361,,32,0,A02,A0206,A02060100,130664,14,20051017000000,http://tong.visitkorea.or.kr/cms/resource/93/2549593_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2549593_image2_1.jpg,"강원경찰박물관 <a href=""http://www.gwpolice.go.kr/hall/"" target=""_blank"" title=""새창 : 강원경찰박물관 홈페이지로 이동"">http://www.gwpolice.go.kr/hall/</a>",127.7502791735,37.9254988538,6.0,20180530143739,"조선 성종2년 포도청을 세우면서 치안활동에 사용한 장구로부터 일제강점기의 민족 수난기와 6.25전쟁시 희생을 감내하면서 주민을 보호한 애환이 서린 유물을 비롯하여 안정속에서 경제발전의 기름이 된 경찰활동과 국민의 봉사경찰로서 희망과 번영의 계기를 마련하여 세계로 향하는 발자취를 시대별로 전시하였고 경찰주요유물을 주제별로 구분, 경찰의 변천과정과 발전내용을 한눈에 볼 수 있도록 진열하여 산교육장으로 만들었다.<br>",13,강원경찰박물관,24206.0,,
27,강원도 춘천시 강원대학길 1,(효자동),32,0,A02,A0206,A02060100,129840,14,20071106013246,http://tong.visitkorea.or.kr/cms/resource/33/700633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/700633_image3_1.jpg,"강원대학교중앙박물관 <a href=""http://museum.kangwon.ac.kr/"" target=""_blank"" title=""새창 : 강원대학교중앙박물관 홈페이지로 이동"">http://museum.kangwon.ac.kr</a>",127.7438036813,37.8684387044,6.0,20181226131050,"강원대학교 중앙박물관은 1979년 5월 1일, 현 박물관 2층에 개설된 이래 선사·역사유물과 민속자료를 발굴·수집하여 왔으며, 1985년 10월 11일에 강원대학교 박물관을 정식으로 개관하여 상설 공개 전시하기에 이르렀다. 2000년에는 독립건물을 확보하여 시설개축 및 보수공사를 실시하고 2001년에는 자연사 박물관을 통합하여 강원대학교 중앙박물관으로 명칭을 변경되었다. 2003년에 의병사료 전시관을 새로 꾸미고 2004년 12월 7일에는 강원대학교 역사관도 확장 개관하였다. <br>",13,강원대학교중앙박물관,24341.0,,
28,강원도 춘천시 화목원길 24,(사농동),32,0,A02,A0206,A02060100,130728,14,20060209000000,http://tong.visitkorea.or.kr/cms/resource/60/182060_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/182060_image3_1.jpg,"강원도립화목원 <a href=""http://www.gwpa.kr/index.asp"" target=""_blank"" title=""새창 : 강원도립화목원 홈페이지로 이동"">http://www.gwpa.kr/index.asp</a>",127.72555928850001,37.922595951999995,6.0,20181227170245,"강원도 산림박물관은 도립화목원과 연계하여 전국 제1의 산림도 위상에 걸맞는 도심속의 산림 휴양과 자연학습공간 제공으로 산림을 보다 친숙한 공간으로 인식시키는 등 새로운 산림문화 공간조성을 위해 건립하였다. 4개의 전시실과 기획전시실, 수장고 등에 산림사료를 보전 전시하면서 각종 연구자료 제공기능을 동시에 수행하고 있으며, 2004년 1월에는 4D 입체영상관(3D영상과 체감효과)을 개관하여 숲과 환경에 대한 삶의 메세지를 관람객에게 전달하고 있다.<br /><br />* 2002년 10월 31일 개관<br>",13,강원도 산림박물관,24207.0,,
29,강원도 삼척시 신기면 강원남부로 3016,,32,0,A02,A0206,A02060100,130670,14,20060327000000,http://tong.visitkorea.or.kr/cms/resource/55/1581555_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1581555_image3_1.jpg,"강원종합박물관 <a href=""http://www.museum.gangwon.kr/"" target=""_blank"" title=""새창: 강원종합박물관 홈페이지로 이동"">http://www.museum.gangwon.kr</a>",129.086442556,37.3512296843,6.0,20180329165126,"강원종합박물관은 2004년 12월 학교법인 대진교육재단에서 동·서양의 고건축 양식을 응용하여 건립 운영하고 있는 시설로 세계 각국의 유물 20,000여 점을 전시하고 있다.<br>",4,강원종합박물관,25943.0,,
30,전라남도 강진군 대구면 청자촌길 33,(대구면),38,0,A02,A0206,A02060100,130135,14,20050106000000,http://tong.visitkorea.or.kr/cms/resource/00/975400_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/975400_image3_1.jpg,"강진 청자박물관 <a href=""http://www.celadon.go.kr/"" target=""_blank"" title=""새창: 강진 고려청자박물관 홈페이지로 이동"">http://www.celadon.go.kr</a>",126.8009697239,34.508636378,6.0,20190610152130,"천하제일의 비색, 고려청자에 담긴 장인의 혼을 통해 꿈을 향한 아이들의 열정을 키워주기에 좋은 곳이다. 음성 안내기와 스마트패드를 통해 전시된 유물에 대한 상세한 설명을 들으며 관람하는 것만으로도 예술에 대한 감성과 시각이 절로 자라고, 고려청자를 향한 장인들의 위대한 예술혼에 대한 이해는 꿈을 향한 열정으로 피어난다. 또, 점토를 직접 손으로 빚어 만드는 청자 빚기 체험은 특별한 재미를 선사한다.<br>",1,강진 고려청자박물관,59263.0,,
31,전라남도 강진군 강진읍 오감길 2,,38,0,A02,A0206,A02060600,2515789,14,20171117102620,,,"전남음악창작소 <a href=""http://ogamtong.com/"" target=""_blank"" title=""새창 : 전남 음악창작소 홈페이지로 이동"">http://ogamtong.com/</a>",126.773588414,34.6391324006,6.0,20191018161008,"강진 오감통은 음악창작소, 먹거리장터, 한정식체험관 등으로 이루어진 복합문화공간이다. <br>",1,강진 오감통,59231.0,,
32,전라남도 강진군 강진읍 남문길 10,,38,0,A02,A0206,A02060900,1623643,14,20120507094128,http://tong.visitkorea.or.kr/cms/resource/20/1606620_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1606620_image3_1.jpg,"강진군도서관 <a href=""http://www.gjlib.go.kr/"" target=""_blank"" title=""새창 : 강진군도서관 홈페이지로 이동"">http://www.gjlib.go.kr</a>",126.7697553845,34.640490518,6.0,20181030131147,"종합 및 아동자료실, 디지털자료실, 시청각실, 문화교실, 청소년, 일반실, 24시간 열린방, 청소년 열람실 등의 시설을 갖추고 있으며, 전국 군립도서관 중에서 설립은 두 번째로 역사가 있는 도서관이다.<br />",1,강진군도서관,59229.0,,
33,전라남도 강진군 강진읍 영랑로1길 9,,38,0,A02,A0206,A02060700,130218,14,20071106014716,,,"강진문화원 <a href=""http://www.gjculture.or.kr/"" target=""_blank"" title=""새창 : 강진문화원 홈페이지로 이동"">http://www.gjculture.or.kr/</a>",126.77053315090001,34.6381546821,6.0,20180221141715,"강진문화원은 1965년 설립 이래 우리나라 문화유적의 보고가 되어 있는 우리 지역의 향토사와 전통문화 발굴, 계승 발전, 지역과 국제간의 문화 교류 활성화, 평생교육을 통한 시민의식 제고와 각종 문화 창달에 앞장서고 있다.<br>",1,강진문화원,59233.0,,
34,전라남도 강진군 강진읍 영랑로1길 9,,38,0,A02,A0206,A02060600,1778079,14,20130110142454,,,"<a href=""http://arthall.gangjin.go.kr"" target=""_blank"" title=""새창 : 강진아트홀 홈페이지로 이동"">http://arthall.gangjin.go.kr</a>",126.77053315090001,34.6381546821,6.0,20191126180829,"강진군 아트홀은 2011년 5월 11일 개관하였다. 설립방식은 BTL로 문화동과 복지동으로 나누어져 있으며 문화동에 강진아트홀 공간이 위치해 있다. 강진아트홀 대공연장(718석), 강진아트홀 소공연장(174석) 등 2개의 공연장으로 구성되어 있다. 강진아트홀 입구엔 200석 규모의 아트홀 야외무대가 위치하고 있고 이 곳에서 지역민들의 문화예술공연이 진행되어 자발적인 군민문화 향수가 펼쳐진다. 복지동은 노인요양시설과 주민생활문화강좌 등이 실시되고 다목적실(100석)에서는 다양한 군민모임이 이루어진다. 또한, 강진아트홀 1층엔 전시실(70평), 화랑(50평)이 있어 지역작가 및 국내 유명작가의 작품들이 상시 전시되고 있다. 이렇듯 강진군아트홀은 공연과 전시 그리고 지역문화예술 강좌 등 활발한 지역문화 및 행사를 개최하고 있다.<br>",1,강진아트홀,59233.0,,
35,인천광역시 강화군 강화읍 고비고개로19번길 12,,2,0,A02,A0206,A02060600,130219,14,20071106014721,http://tong.visitkorea.or.kr/cms/resource/47/1895147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1895147_image3_1.jpg,"강화군시설관리공단 <a href=""http://ghss.or.kr/"" target=""_blank"" title=""새창 : 강화군시설관리공단 홈페이지로 이동"">http://ghss.or.kr</a>",126.4746009394,37.7453439098,6.0,20181207100046,"강화문예회관 공설운동장내에 있으며 부지면적은 2,552㎡, 건물은 지하 1층 지상 3층 건물로 연면적 4,056㎡이다. 특히, 지방자치시대 이후인 1995년부터 강화지역의 문화행사는 양적, 질적인 면에서 괄목할 만한 성장을 이루었으며 이곳 문예회관을 중심으로 관청의 각종 공식행사는 물론 여러 부문의 문화공연과 체육행사 등이 꾸준히 개최되고 있으며, 최근에는 문화의집을 개관함으로서 청소년들의 이용이 급증하고 있다. 따라서 새로운 종합 문화공간으로서 지역문화 발전을 위한 대표적인 문화시설로 자리매김하고 있다.<br /> * 개관년도 1991년 12월 12일<br>",1,강화문예회관,23028.0,,
36,인천광역시 강화군 강화읍 남문로 52,,2,0,A02,A0206,A02060700,129867,14,20071106013340,http://tong.visitkorea.or.kr/cms/resource/32/1895132_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1895132_image3_1.jpg,"강화문화원 <a href=""http://www.ganghwacc.org/"" target=""_blank"" title=""새창 : 강화문화원 홈페이지로 이동"">http://www.ganghwacc.org</a>",126.4879775686,37.7425639138,6.0,20180202103804,"강화문화원은 우리나라에서 제일 오래된 역사와 전통이 있는 문화원이다. 지역문화의 계발, 연구조사 및 문화진흥을 위해 설립되었으며, 다양한 문화활동을 지원하고 있다.<br />
* 개관일 1947년 10월 9일",1,강화문화원,23037.0,,
37,인천광역시 강화군 하점면 강화대로 994-19,,2,0,A02,A0206,A02060100,129810,14,20071106013126,http://tong.visitkorea.or.kr/cms/resource/81/1876581_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1876581_image3_1.jpg,"강화역사박물관 <a href=""http://www.ganghwa.go.kr/open_content/museum_history"" target=""_blank"" title=""새창 : 강화역사박물관 홈페이지로 이동"">http://www.ganghwa.go.kr</a>",126.4352815292,37.7737399035,6.0,20191211111308,"강화역사박물관은 강화의 문화유산을 보존·연구하여 전시할 목적으로 세워진 공립박물관이다. 갑곶돈대 옆에 위치해 있다가 이전하여 2010년 개관하였다. 상설전시실에는 강화의 선사시대 유적지와 고려왕릉에서 출토 된 유물과 향교, 전통사찰 소장품 등의 문화재가 전시되어 있으며, 기획전시실에서는 해마다 다채로운 주제의 특별전이 열리고 있다. 그리고 강화 역사의 이해를 돕기 위해 영상실과 교육프로그램을 함께 운영하고 있어 복합문화공간으로서 역할을 하고 있다.<br />
* 개관일 : 2010년 10월 23일<br>",1,강화역사박물관,23014.0,,
38,인천광역시 강화군 하점면 강화대로 994-33,,2,0,A02,A0206,A02060100,2523291,14,20171218135634,http://tong.visitkorea.or.kr/cms/resource/86/2523286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2523286_image2_1.jpg,"강화자연사박물관  <a href=""http://www.ganghwa.go.kr/open_content/museum_natural/"" target=""_blank"" title=""새창 : 강화자연사박물관 홈페이지로 이동"">http://www.ganghwa.go.kr/open_content/museum_natural/</a>",126.4347260016,37.7745647975,6.0,20191018160931,"산업화‧도시화로 오염되어가는 환경에 대한 소중함을 일깨우고 자연과 생명에 대한 올바른 인식을 세우는데 도움이 되고자 2015년 개관한 강화자연사박물관에서는 우리가 사는 지구가 속한 태양계의 탄생에서 지구를 구성하고 있는 다양한 광물, 생물들을 각각의 특별한 주제로 나누어 전시하고 있으며, 영상‧디오라마 등 최신 전시기법을 활용하여 자연생태계를 직접 보고 관찰할 수 있다.<br>",1,강화자연사박물관,23014.0,,
39,인천광역시 강화군 송해면 장정양오길 413,(송해면),2,0,A02,A0206,A02060300,130733,14,20060220000000,http://tong.visitkorea.or.kr/cms/resource/46/1579246_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1579246_image3_1.jpg,"강화군시설관리공단 <a href=""http://www.ghss.or.kr/"" target=""_blank"" title=""새창 : 강화군시설관리공단 홈페이지로 이동"">http://www.ghss.or.kr</a>",126.4465355045,37.7933350367,6.0,20181030112621,"전국 유일의 왕골공예품인 강화 화문석은 고려시대부터 전수된 생활문화 유산으로 강화군에서만 생산되는 자랑스런 민족 문화 유산이다. 강화군에서는 이러한 민족문화 유산을 계승하고 발전시키기 위해 화문석의 발상지인 송해면 양오리에 총 27억 3천여만 원의 사업비를 투자
 하여 화문석 문화관을 건립하였다. <br />화문석 문화관을 방문하면 화문석은 물론 왕골공예품의 과거와 현재 그리고 미래의 다양한 왕골공예품의 변천과정을 한 눈에 볼 수 있는 상설전시관이 마련되어 있으며 , 현지 공예인들과 함께 화문석과 왕골소품 등을 직접 만들어 볼 수 있는 좋은 기회가 될 것이다.<br>",1,강화화문석문화관,23013.0,,
