,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,homepage,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,tel,telname,title,zipcode
27,전라남도 강진군 대구면 청자촌길 20-16,,38,A04,A0401,A04010600,2594851,38,20190403160434,http://tong.visitkorea.or.kr/cms/resource/31/2632031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2632031_image3_1.jpg,"<a href=""http://www.청자.kr"" target=""_blank"" title=""새창 : 강진탐진청자 홈페이지로 이동"">http://www.청자.kr</a>",126.8011891925,34.5068393609,,20191204132123,"
강진탐진청자는 강진청자명인 제1호이자 전라남도공예명장 제3호 김경진 선생의 갤러리이자 청자판매장이다. 김경진 명장은 무형문화재 제5호 청자기능보유자 조기정 선생의 문하에서 강진청자의 전통 기법을 이수 받았다. ‘탐진’은 고려청자의 산실인 강진의 옛 지명이다. 판매장이 위치한 대구면 고려청자 도요지 청자촌은 매년 강진청자축제가 열리는 곳이기도 하다. 
강진탐진청자는 원적외선과 음이온이 방출되는 친환경적인 도자기로 문화체육관광부에서 우수공예상품으로 선정되었다. 판매장에는 비취색 청자 작품이 빼곡하게 수놓여 있다. 청자상감운학문 반상기, 청자양각당초문 반상기, 연잎 모양의 다기 세트, 청자로 만든 원두커피분쇄기와 드리퍼, 커피잔 등 다양한 문양의 청자 작품을 판매한다. 판매장 뒤편, 장작이 켜켜이 쌓인 전통가마는 지금도 활활 타오르는 중이다. 
1회 70명까지 수용 가능한 청자 빚기 체험장도 마련되어 있어 문양 조각, 물레 성형 등 청자 만드는 과정을 체험해볼 수 있다. 판매장 맞은편에 자리한 고려청자박물관에서 500여 년 청자의 변화 과정을 살펴보고 인근 한국민화뮤지엄까지 둘러보면 하루 여행 코스가 완성된다.
<br>",1,061-433-7582 / 010-3637-7583,이가희,강진탐진청자 [한국관광 품질인증/Korea Quality],59263
28,인천광역시 강화군 강화읍 강화대로 335,,2,A04,A0401,A04010600,1177090,38,20110118170457,http://tong.visitkorea.or.kr/cms/resource/72/1163172_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1163172_image3_1.jpg,"<a href=""http://www.in3joa.co.kr"" target=""_blank"" title=""새창: 강화 인삼센터 홈페이지로 이동"">http://www.in3joa.co.kr</a>",126.4924882782,37.7421168236,6.0,20180329175954,"강화인삼은 고려 고종(1232년 경)때 재배가 시작되었으며 1920년대에 특별구역으로 지정되어 6.25동란 시 개성에서 인삼을 재배하던 
개성인들이 피난하여 인삼재배적지를 찾던 중 토질과 기후 조건이 인삼재배에 최적인 강화도에서 인삼을 재배하게 된 것이 강화인삼 6년근의 
효시이다.사면이 바다로 둘러싸여 있어 해풍의 영향을 받는 천혜적인 기후조건과 미사질 토양 및 식양토로 구성되어 있어 
인삼재배 3대 요건을 겸비하고 있으며 인삼의 내공 및 내백이 없어 육질이 단단하여 홍삼원료 중 천지삼 비율이 높은 6년근이 생산되는 지역이다.<br><br>강화인삼 농협은 이렇게 역사가 깊고 비옥한 토질에서 자란 양질의 인삼을 생산에서부터 가공, 유통에 
이르기까지를 책임을 지고 소비자에게 안전하고 신뢰성있는 먹거리를 제공한다.<br>&nbsp;<br>",1,032-933-8913,강화 인삼센터,강화 인삼센터,23027
29,인천광역시 강화군 강화읍 강화대로 429,(강화읍),2,A04,A0401,A04010200,1178052,38,20110119163428,http://tong.visitkorea.or.kr/cms/resource/80/1163180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1163180_image3_1.jpg,,126.48352502739999,37.748693675700004,6.0,20180524145223,"강화 
중앙시장은 주택 밀집 지역에 자연 발생적으로 
형성된 재래시장으로 지역 경제의&nbsp;활성화에 많은 기여를 하고 있다. 2008년 
시장 현대화를 통하여 시설을 개선하고 적극적인 판매촉진활동으로 친근한 서비스의 
지역 밀착형 '우리동네 중앙시장'으로 거듭났다. 중앙시장은 약 110여개(노점 26개포함)의 
점포로 구성되어있다. <br />강화 중앙시장은A동과 B동으로 나누어져 있다. A동은 전형적인 시장에 가까운 형태인 반면 B동은 편의시설등을 모아두어 마치 상가와 같은 느낌을 준다. 
<br /><br />A동 지하 1층과 지상 1층은 마트로 되어있어 식품과 그릇등의 생활용품을 살 수 있고, 2층은 전문 의류매장이 자리잡고 있다. 그리고 3층에는 태권도 학원등이 있다. 또한 B동의 지하 1층에는 주점과 다방등의 점포가 자리해 있다. 1층에는 마트가 자리해있어 다양한 식료품, 생활용품등을 구입할 수 있다. 2층에는 한복이나 이불등을 파는 점포와 선교회등이 있다. 3층에는 영어, 피아노등을 가르치는 학원이 자리해있다. 이러한 대표적인 점포들을 합쳐 총 35개의 여러 시설이 한 자리에 밀집해 있어 이용하는데에 불편함이 없다.<br>",1,032-933-7104,강화 중앙시장,강화 중앙시장,23033
30,인천광역시 강화군 강화읍 중앙로 17-9,,2,A04,A0401,A04010200,1039977,38,20100609102025,http://tong.visitkorea.or.kr/cms/resource/17/1162117_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1162117_image3_1.jpg,,126.49284382120001,37.741425244,6.0,20190927113032,"강화버스터미널에서 몇 걸음 걸어가다 보며, 풍물시장 
건물이 한 눈에 들어온다. 풍물시장은 강화민속장 명소화사업으로 현대화되어 2007년 
신축되었다.풍물시장 공터와 도로변에 300여개의 좌판 시장이 열리며 인근에 강화 
인삼센터와 토산품 센터가 있어 함꼐 돌아 볼수있다. 정월 대보름을 앞두고 노점에는 
각종 나물류와 땅콩, 호두등 견과류와 각종 야채등 없는것을 빼놓고 다 있는 우리나라 
고유의 재래시장이다. 시장 1층에는 풍물장, 회센터가 있어 가격 흥정하는 재미와 
싱싱한 회를 즐길 수 있고, 2층에는 풍물장과 식당이 있어 강화 여행길에 배고픔을 
잊게 해 줄 맛난 먹거리와 볼거리가 &nbsp;다. 2, 7일에는 풍물시장을 중심으로 강화읍 
5일장도 열린다. 할머니들이 뒷산에서 캐오신 나물들이며 가을이면 빠알간 고춧가루며 
농작물들이 풍성하게 나온다. 풍물시장에 가시면 고향의 맛을 느끼실 수 있다 
한 쪽에서는 낫, 호미등 농기구를 팔고, 간이수산시장에서는 회를 떠주고, 바로 그 
옆에서는 각종 과일이며 강화순무 등을 판매하고 있다. (그 유명한 강화화문석을 
보는 즐거움도 놓치지 마시길 바란다.<br>",1,032-934-1318,,강화 풍물시장,23027
31,인천광역시 강화군 내가면 해안서로 899-2,,2,A04,A0401,A04010900,1249666,38,20110404134707,http://tong.visitkorea.or.kr/cms/resource/82/1946482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1946482_image3_1.jpg,"<a href=""http://www.kanghwashop.com"" target=""_blank"" title=""새창 : 강화젓갈 홈페이지로 이동"">http://www.kanghwashop.com</a>",126.3784665487,37.7007946382,6.0,20181122174002,"외포리어촌계 공동젓갈전문시장내에 위치하고 강화도 특산품인 강화도새우젓,각종양념젓갈등 어민직거래 판매하고, 매년 10월초 강화도새우젓축제가 이곳에서 열린다.",1,032-933-2497,강화젓갈,강화젓갈,23054
32,인천광역시 강화군 강화읍 중앙로 17-9,(강화읍),2,A04,A0401,A04010900,132498,38,20031027000000,http://tong.visitkorea.or.kr/cms/resource/93/1163193_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1163193_image3_1.jpg,,126.4928382642,37.7414891252,6.0,20180604101200,"1985년 7월 준공 개장된 토산품 판매장은 옛 성문을 재현 건축된 웅장한 건물로서 넓은
 주차장과 52개 점포를 설치, 강화특산품인 화문석, 화방석, 꽃삼합 및 인삼등을 판매하
 고 있으며 식당과 휴게실도있다. 특히 화문석은 고려시대부터 시작되어 가내수공업으로 
 발전된 것으로 100여년전 조선왕실로부터 화문석의 도안을 특수하게 제작하라는 하명하
 에 다양한 도안 개발과 제조 기술개발로  오늘에 이르고 있다. 화려하면서도 소박한 무
 늬와 더불어 우아한 무늬로 정교하고 섬세한 수공예품으로 거실에 사용 접빈용 또는 경
 사, 제례용으로 사용하며 품위와 예술적 가치가 뛰어나다.<br>",1,032-932-4010,강화토산품판매장,강화토산품판매장,23027
33,광주광역시 동구 제봉로 157,(궁동),5,A04,A0401,A04010200,1622550,38,20120504121900,http://tong.visitkorea.or.kr/cms/resource/52/1587552_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1587552_image3_1.jpg,,126.91926293819999,35.1511688616,6.0,20190201173121,"개미시장은 예술의 거리에서, 매주 토요일 차없는 길에서 흥겨운 놀이마당과 노래굿을 감상할 수 있다. 전국에서 유일한 전통 풍물 장터로 광주고미술협회 회원들이 자발적으로 참여하여 각지에서 수집해온 고서적, 고미술품, 민속 생활 용품 등이 다양하게 전시, 판매되고 있다. 우리의 전통 생활과 옛모습을 읽기에 충분한 광주의 명소이다. <br>",3,062-608-2220,동구청 문화팀,개미장터,61474
34,경상북도 경주시 하동공예촌길 78,(하동),35,A04,A0401,A04010700,1972411,38,20141210135308,http://tong.visitkorea.or.kr/cms/resource/01/1968701_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1968701_image3_1.jpg,,129.31072391909998,35.8048434931,6.0,20190212145156,"경주민속공예촌에 위치한 갤러리 가람에서는 다양한 도자기를 만날 수 있다. 다기와 머그잔, 찻잔, 그릇 등 다양한 상품이 있으며 아기자기한 도자기소품들이 인상적이다.",2,054-772-0130,,갤러리 가람,38126
35,충청남도 천안시 서북구 공원로 227,(불당동),34,A04,A0401,A04010300,132383,38,20050126000000,,,"<a href=""http://branch.galleria.co.kr/branch/guide/main.jsp?searchDptCd=B143&lm=1"" target=""_blank"" title=""갤러리아백화점 센터시티점 홈페이지로 이동"">http://branch.galleria.co.kr</a>",127.1047142548,36.8005478835,6.0,20180226142633,"2010년 12월 오픈한 센터시티는 세계적인 건축가 
벤 반 버클의혁신적인 디자인과 2만 3천개의 외부 LED를 활용한 미디어 파사드, 내외부가 
소통하는 테라스 공간 등을 통해 국제적인 주목을 받는 랜드마크 건물로 탄생했다. 
400여개의 다양한 명품, 잡화, 의류 브랜드, 중부권 최대규모의 문화센터와 아트홀 
G, 가족 쇼핑을 위한 키즈 갤러리아와 영풍문고, 지역 최초로 소개되는 최고급 식품관과 
식당가를 갖추고 중부권 최고의 백화점으로 발돋음하고 있다. <br>",12,041-559-9114,갤러리아 백화점 (센터시티점),갤러리아 백화점 (센터시티점),31168
36,경기도 수원시 팔달구 효원로 282,(인계동),31,A04,A0401,A04010300,132351,38,20031027000000,http://tong.visitkorea.or.kr/cms/resource/90/1163790_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1163790_image3_1.jpg,"<a href=""http://branch.galleria.co.kr/branch/guide/main.jsp?searchDptCd=B142&lm=1"" target=""_blank"" title=""갤러리아백화점(수원) 홈페이지로 이동"">http://branch.galleria.co.kr</a>",127.03220806430001,37.2610795309,6.0,20180226142316,"수원지역의 최초의 백화점으로 2006년 2개층을 증축하고 전관을 새 단장 했다. 생활필수품에서 국내 유명 브랜드, 해외명품에 이르기까지 지역 패션 1번점으로서 수원 지역 쇼핑 문화를 선도하고 있다.<br>",13,031-229-7114,,갤러리아 백화점 (수원점),16491
37,경상남도 진주시 진주대로 1095,(평안동),36,A04,A0401,A04010300,1002070,38,20100419170544,,,"<a href=""http://branch.galleria.co.kr/branch/guide/main.jsp?searchDptCd=B146&lm=1"" target=""_blank"" title=""새창 : 갤러리아백화점 진주점 홈페이지로 이동"">http://branch.galleria.co.kr/branch/guide/main.jsp?searchDptCd=B146&amp;lm=1</a>",128.0823482425,35.196689453699996,6.0,20181211092917,"갤러리아 백화점 진주점은 버버리, 오일릴리 등 
명품과 샤넬, 랑콤 등 수입화장품과 타임, 빈폴을 비롯한 국내 유명 브랜드 등 300여개를 
선보이며, 새로운 라이프 스타일을 제안하는 고품격 전생활 백화점으로 서부 경남 
지역 1번점을 자랑하고 있다.&nbsp;<br>",13,055-791-1000,,갤러리아 백화점 (진주점),52683
38,대전광역시 서구 대덕대로 211,,3,A04,A0401,A04010300,132672,38,20061101000000,,,"<a href=""http://branch.galleria.co.kr/branch/guide/main.jsp?searchDptCd=B141&lm=1"" target=""_blank"" title=""갤러리아백화점 타임월드 홈페이지로 이동"">http://branch.galleria.co.kr</a>",127.3782574818,36.3518847832,6.0,20190313112017,"대전광역시 중구에 위치한 갤러리아백화점 동백점은 2000년 7월에 처음 오픈했다. 고급 백화점으로 그 브랜드 이미지를 확고히 하고 있을 뿐 아니라 국내외 유명 브랜드와 패션 잡화, 생활용품에 이르기까지 다양한 품목을 갖추고 있다. <br>",3,042-480-5000,갤러리아 백화점 (타임월드점),갤러리아 백화점 (타임월드점),35229
39,서울특별시 강남구 압구정로 343,(압구정동),1,A04,A0401,A04010300,273772,38,20040319174611,,,"<a href=""http://dept.galleria.co.kr"" target=""_blank"" title=""새창 : 갤러리아백화점 홈페이지로 이동"">http://dept.galleria.co.kr
</a>",127.0400442707,37.5284708848,6.0,20181116153101,"명품관으로 유명한 갤러리아 백화점은 고급 백화점으로 그 브랜드 이미지를 확고히 하고 있다. 서울시의 유명한 부촌 중 하나인 압구정동에 위치한 백화점으로서 갤러리아 백화점은 명품관과 고급 상품들을 위주로 한 운영을 하고 있는 것이다. 그 중 갤러리아백화점 패션관은 우리나라의 유행을 선도하는 패션 정보 중심지이다. 즉, 국내·외의 최신 패션 경향 및 시즌 상품을 한 발 앞서 소개하는 안테나 숍으로서의 기능을 하고 있는 것이다.

이런 갤러리아 백화점 근처에 있는 로데오 거리는 테크노와 퓨전의 분위기가 물씬 풍기는 젊음과 유행의 거리로 많은 사람들로부터 사랑을 받고 있다. 예전부터 이 곳은 상류층 젊은이들이 많이 찾아오는 유흥가로서 패션거리이자 많은 카페와 음식점들이 있는 유흥가이다. 이 곳에 오면 패션을 리드하는 젊은이들을 많이 볼 수 있다.<br>",1,02-3449-4114,갤러리아백화점,갤러리아 백화점(명품관) 본점,06008
40,부산광역시 해운대구 센텀남대로 59,,6,A04,A0401,A04010600,1013106,38,20100501140100,http://tong.visitkorea.or.kr/cms/resource/04/1016304_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1016304_image3_1.jpg,"<a href=""http://www.galaxy.co.kr"" target=""_blank"" title=""새창 : 갤럭시 홈페이지로 이동"">http://www.galaxy.co.kr</a>",129.1310907002,35.169880935100004,6.0,20191030151135,"이태리 스타일의 세련된 디자인과 클래식의 고급스러움을 조화시켰다는 평을 받는   갤럭시는 성공한 남자들이 입는 대한민국 대표 남성정장 브랜드라는 의미를 갖고있다. 모던한 감각으로 고급감, 세련미, 편안함을 추구하며 클래식과 패션을 동시에 수용하는 세련된 고객들을 타켓으로 하고있다.",16,051-730-3623,,갤럭시 (롯데백화점 센텀시티점),48058
