,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,overview,sigungucode,tel,telname,title,zipcode,homepage
24,강원도 강릉시 종합운동장길 32,(교동),32,A03,A0302,A03021300,2553644,28,20180713111940,,,128.8925247549,37.7737410517,6.0,20191022140301,"'2018 평창동계올림픽 속 뜨거웠던 함성의 현장에서 즐기는 스케이팅' 세계인의 이목과 전 국민의 관심을 한몸에 받으며 은메달까지 거머쥔 컬링경기가 개최되었던 강릉 컬링센터 지하에 위치한 실내스케이트장이다. 저렴한 요금으로 스케이팅을 즐길 수 있으며, 장비대여 및 시설대관, 스케이팅 강습까지 이루어 지고 있다.<br>",1,,,강릉컬링센터 (강릉실내빙상장),25474,"솔향강릉 빙상장 <a title=""새창 : 솔향강릉 빙상장 페이지로 이동"" href=""https://www.gn.go.kr/gaf/sub02_02_04.do"" target=""_blank"">https://www.gn.go.kr/gaf/sub02_02_04.do</a>"
25,강원도 영월군 영월읍 동강로 878,(영월읍),32,A03,A0303,A03030800,131970,28,20070601000000,http://tong.visitkorea.or.kr/cms/resource/56/1822156_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1822156_image3_1.jpg,128.5324010749,37.2406789762,6.0,20180511110759,"* 래프팅이란? <br /> 
강이나 계곡에서 리버, 보트, 카약, 카누 등을 타고 급류를 타는 스포츠 활동을 이야기 하지만 일반적으로 래프팅이라고 하는 것은 여럿이 함께 리버보트를 타고 노를 저으며 급류를 타는 스포츠를 말한다. 래프팅은 보통 10~12명이 한팀을 이루어 계곡이나 강 등 강한급류가 있는곳에서 기본적인 안전교육과 행동요령을 숙지한 다음 조타수(강사)의 구령에 따라 강한 물살에 맞서 장애를 극복해 나가는 협동 단결 인내를 필요로 하는 도전적인 수상레포츠이다. 한편 동강은 사람의 흔적을 찾아볼 수 없는 원시산림과 절벽과 강이 절묘하게 조화를 이루며 현대인에게 신선한감동을 불러일으키는 곳으로 완벽하게 보존되어있는 자연환경 생태계로 널리 알러져있는데 최근들어 이러한 자연과 함께 휴식을 즐기는 사람들이 급증하고있다. 이러한 자연경관과 함께 래프팅을 즐긴다면 더욱 짜릿한 즐거움을 맛볼 수 있을 것이다.<br>",8,033-375-6925~6,강사랑래프팅,강사랑래프팅,26222,"강사랑래프팅 <a href=""http://www.ganglove.com"" target=""_blank"" title=""새창 : 강사랑 래프팅 홈페이지로 이동"">http://www.ganglove.com</a>"
26,전라북도 무주군 설천면 구천동로 1077,(설천면),37,A03,A0302,A03022600,507479,28,20080310104143,http://tong.visitkorea.or.kr/cms/resource/04/447604_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/447604_image3_1.jpg,127.7593021857,35.9089753954,6.0,20181221152732,"강산에스키샵은 반납시 나가는 방향이기 때문에 반납으로 인한 추가시간이 절약된다.신상 스키복을 다량 구비하였으며 고글, 헬멧, 장갑 등도 대여 가능하다.<br /><br />* 개업일 - 2006년 12월 07일 <br />* 무주리조트와 1km 거리, 약 2분 소요<br>",5,,강산에스키샵,강산에스키샵,55555,"강산에스키샵 <a href=""http://www.mjski.co.kr/"" target=""_blank"" title=""새창 : 강산에스키샵 홈페이지로 이동"">http://www.mjski.co.kr/</a>"
27,서울특별시 강서구 공항대로42길 23-19,(내발산동),1,A03,A0302,A03020200,131140,28,20021107000000,http://tong.visitkorea.or.kr/cms/resource/79/1805779_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1805779_image3_1.jpg,126.8442724314,37.556480791999995,6.0,20180109094122,"청소년들의 인성개발과 정서 함양을 통하여 21세기 주역으로 성장케 하고 지역사회 문화 발전을 도모키 위해 각종 문화강좌를 비롯하여 학습, 체육, 어울마당 등 여가 프로그램을 시행함으로써 지역사회의 발전에 기여하는데 그 목적이 있다.<br>",4,02-3664-2456~8,강서청소년회관,강서청소년회관,07647,"<a href=""http://www.gs-youth.or.kr "" target=""_blank"" title=""새창 : 강서청소년회관 홈페이지로 이동"">http://www.gs-youth.or.kr </a>"
28,강원도 고성군 토성면 잼버리로 244,(토성면),32,A03,A0302,A03020200,131169,28,20021126000000,http://tong.visitkorea.or.kr/cms/resource/65/217765_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/217765_image3_1.jpg,128.5001018583,38.2236339739,6.0,20190902162441,"고성군 토성면 인흥리에 위치한 세계 잼버리 수련장은 금강산 남쪽 제1봉이라 불리는 신선봉과 미시령, 울산바위, 설악산, 대청봉이 병풍처럼 둘러싸여 있고, 앞에는 동해바다가 시원하게 펼쳐진 곳이다.  지난 '91년 세계 133개국 2만여명의 청소년과 지도자가 한 자리에 모여 '세계는 하나'라는 주제 아래 청소년의 한마당 축제인 제17회 세계잼버리를 연 개최장소이다. 아울러 '96년에는 제17회 아태잼버리가 이 장소에서 개최된바 있으며, 2004년 8월에는 제24회 아,태잼버리 겸 11회 한국잼버리가 개최되었다.<br /><br />주변에 훌륭한 자연경관을 조망할 수 있고 수련장 시설로도 국내에서 가장 큰 규모이다. 야영장과 집회장, 무대, 운동장, 기념관, 생활관, 모험시설, 민속놀이 등 청소년과 기업체의 연수에 필요한 시설을 완비하고 있으며, 이곳의 모험시설은 청소년들의 담력을 키울 수 있는 특색있는 시설로 손꼽히고 있다.<br /><br />* 설 치 자 - 강원도<br />* 운 영 자 - (사)한국스카우트 연맹<br /> * 주최사업 - 극기훈련(모험계곡), 캠프파이어, 모험캠프, 스키캠프, 학생수련캠프, 해양캠프<br>",2,,,강원도 세계잼버리 수련장,24766,"강원도 세계잼버리 수련장 <a href=""http://www.wjs.or.kr"" target=""_blank"" title=""새창 : 강원도 세계잼버리 수련장 홈페이지로 이동"">www.wjs.or.kr</a>"
29,강원도 원주시 소초면 구룡사로 451,(소초면),32,A03,A0302,A03020200,131168,28,20030527000000,http://tong.visitkorea.or.kr/cms/resource/36/1947336_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1947336_image3_1.jpg,128.0527560737,37.4038455606,6.0,20180517173118,"자연과 더불어 사는 법을 배우는, 강원도자연학습원<br />
1980년에 설립된 학습원으로 자연에 대한 이해와 자연애호정신을 증진시키고, 대자연속에서 단체훈련을 통하여 폭넓은 인간성과 늠름한 기상을 키우며, 질서 / 협동의식과 민주시민으로서의 소양을 길러주기 위해 설립되었다. 자연환경이 수려한 치악산국립공원내에 있으며 주변에는 신라의 고찰 구룡사가 있고, 조선시대부터 보호하여 온 황장림 (금강소나무 숲)이 있어 물과 공기가 맑고 경관이 수려한 자연권 학습시설이다.<br>",9,033-731-1600,강원도자연학습원,강원도자연학습원,26304,"강원도자연학습원 <a href=""http://www.chi1288.kr"" target=""_blank"" title=""새창 : 강원도자연학습원 홈페이지로 이동"">http://www.chi1288.kr</a>"
30,강원도 춘천시 신샘밭로 89,(사농동),32,A03,A0302,A03020200,131456,28,20040227000000,http://tong.visitkorea.or.kr/cms/resource/27/1583527_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/1583527_image3_1.jpg,127.72028199409999,37.9225208624,6.0,20180117094328,"강원도청소년수련관은 입시위주의 학교교육을 보완하고 전인적인 청소년육성을 위해 청소년의 특성을 고려한 창의적이고 우수한 수련활동프로그램을 많이 개발하여, 청소년 스스로가 능동적으로 참여할 수 있도록 제공하고 있다. 즉, 자신과의 만남을 통해 스스로의 가치를 발견하도록 인도하고 친구들과의 만남을 통해 이기적인 삶이 아니라 더불어 살아가야 함을 일깨워 주며, 아름다운 사회를 건설하는 일에 주체적으로 참여하도록 청소년의 성장 여정을 동반하고 있다. 합리적인 사고, 깨끗한 양심, 감응하는 사랑을 실천하는 곳으로 청소년의 집이요, 학교이며 운동장이다. 청소년이 주인인 열려있는 공간이다.<br>",13,033-255-6601~3,강원도청소년수련관,강원도청소년수련관,24207,"<a href=""http://www.igyc.org"" target=""_blank"" title=""새창 : 강원도청소년수련관 홈페이지로 이동"">http://www.igyc.org</a>"
31,강원도 정선군 사북읍 하이원길 265,(사북읍),32,A03,A0302,A03021000,131676,28,20030416000000,http://tong.visitkorea.or.kr/cms/resource/72/1846772_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1846772_image3_1.jpg,128.8199594818,37.2126599135,6.0,20191016144834,"강원랜드 카지노는 강원도 폐광지역을 국제수준의 종합 휴양단지로 개발하고자 하는 계획 아래 2000년 10월 28일 내외국인 출입이 가능한 카지노, 호텔로 개장하였다.여가에 대한 욕구가 날로 다양해지면서 카지노 게임은 세계 각국에서 선진 휴양산업으로 자리잡고 있다. 이에 발맞춰 관광산업의 중요성을 강조하며 가족형 선진 종합리조트를 추구하며 건전한 게임문화의 정착과 관광산업의 도약을 위해서 2003년 3월 28일, 시설 규모 477실의 특1급 호텔로 호텔카지노 전면개관 하였다.<br>",11,,,강원랜드 카지노,26154,"강원랜드 <a href=""https://kangwonland.high1.com/kangwonland/index.do""target=""_blank"" title=""새창: 강원랜드 
"">https://kangwonland.high1.com/kangwonland/index.do</a>"
32,강원도 원주시 지정면 구재로 216,(지정면),32,A03,A0302,A03022600,513254,28,20080314143600,http://tong.visitkorea.or.kr/cms/resource/87/446987_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/446987_image3_1.jpg,127.7990234534,37.4031909163,6.0,20181220175145,"강윤정프로샵은 오크밸리 입구에 있으며 스키, 보드 렌탈 및 각종 장비 대여, 최신 스키용품 할인 판매, 단체 특별 할인 및 민박, 콘도 예약 등의 서비스를 제공한다.<br /><br />* 개업일 - 2006년 12월 09일<br /> * 한솔오크밸리까지 5분 소요<br>",9,,강윤정프로샵(오크점),강윤정프로샵(오크점),26357,"강윤정프로샵(오크점) <a href=""http://www.kangpro.co.kr"" target=""_blank"" title=""새창 : 강윤정프로샵 홈페이지로 이동"">http://www.kangpro.co.kr</a>"
33,강원도 춘천시 남산면 강촌로 150,,32,A03,A0302,A03020500,2605226,28,20190604142737,http://tong.visitkorea.or.kr/cms/resource/33/2368633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2368633_image3_1.jpg,127.6340960708,37.805871718,6.0,20190604142737,"대한민국 낭만 여행지 강촌을 여행하는 가장 좋은 방법 중 하나는 자전거를 이용하는 것이다. 북한강 강변 철길 위로 완벽한 자전거도로가 조성되면서 강촌으로 자전거를 타러 가는 사람이 부쩍 늘었다. 경의중앙선 운길산역에서 춘천 의암호까지 이어지는 북한강 자전거길 약 70km 중 강촌 유원지에서 경강교로 약 20km로 이어지는 강촌길은 산과 강이 어우러져 있어 경치를 즐기면서 달리기에 좋다. 강촌에 개설된 자전거도로를 이용해 강촌역 주변 관광지를 둘러볼 수 있고 특히 가을이면 강촌역 부근 억새밭이 장관을 이룬다. 또한, 20km 코스의 끝인 경강교 부근에 대한민국 3대 오토 캠핑장으로 꼽히는 자라섬 오토캠핑장이 있어 자전거에서 캠핑으로 이어지는 낭만을 만끽할 수 있다.<br>",13,,,강촌 자전거 하이킹,24465,"춘천관광 <a href=""http://tour.chuncheon.go.kr/"" target=""_blank"" title=""새창: 춘천관광"">http://tour.chuncheon.go.kr/</a>"
34,강원도 춘천시 신동면 김유정로 1383,(신동면),32,A03,A0305,A03050100,1947118,28,20140911145714,http://tong.visitkorea.or.kr/cms/resource/92/1780592_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1780592_image3_1.jpg,127.712108129,37.815658140500005,6.0,20180528113233,"2010년 12월 20일, 경춘선 복선전철이 개통되면서 70여 년간 서울과 춘천을 이어주던 경춘선 무궁화호 열차는 폐선되었다. 사랑과 추억을 싣고 달려온 경춘선 열차가 멈춰선 자리에 생겨난 강촌 레일파크는 빼어난 경관의 북한강변을 따라 레일바이크로 달리는 색다른 체험을 할 수 있는 곳이다.<br>",13,033-245-1000~2,강촌레일파크,강촌레일파크,24412,"강촌레일파크 <a href=""http://www.railpark.co.kr/"" target=""_blank"" title=""새창 : 강촌레일파크 홈페이지로 이동"">http://www.railpark.co.kr</a>"
35,강원도 춘천시 남산면 서백길 68,(남산면),32,A03,A0302,A03022600,506905,28,20080307163826,http://tong.visitkorea.or.kr/cms/resource/02/692102_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/692102_image3_1.jpg,127.5514219783,37.8420326476,6.0,20181221131357,"강촌스키보드타운은 늘 깨끗하고 고급스러운 장비를 사용함으로써 고객에게 마치 개인장비를 사용하는 것처럼 내 몸에 꼭 맞는 느낌을 받을 수 있는 많은 장비를 보유하고 있다.강촌리조트 초입에 위치하고 있어 대여와 라이딩 그리고 렌탈반납이 손쉽게 이루어다.<br /><br />* 개업일 - 2006년 11월 01일 <br />* 강촌리조트와 3km 거리, 약 5분 소요<br>",13,,강촌스키보드타운,강촌스키보드타운,24464,"강촌스키보드타운 <a href=""http://www.extreme-ski.com"" target=""_blank"" title=""새창 : 강촌스키보드타운 홈페이지로 이동"">http://www.extreme-ski.com</a>"
36,강원도 춘천시 남산면 강촌구곡길 62-9,(남산면),32,A03,A0302,A03020200,131540,28,20040227000000,http://tong.visitkorea.or.kr/cms/resource/63/1846763_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1846763_image3_1.jpg,127.6299381008,37.8063826926,6.0,20180109103603,"구곡폭포를 중심으로 위치하고 근거리에 남이섬, 등선폭포, 의암호가 있으며 전용자전거도로 2km가 있다. 주변에는 삼악산, 검봉산, 봉화산 등 해발 300m 내외의 산들이 즐비하며 산행은 물론 극기훈련에도 적합한 곳이다.<br>",13,033-262-1201~2,강촌유스호스텔,강촌유스호스텔,24465,"<a href=""http://www.kcyh.net"" target=""_blank"" title=""새창 : 강촌유스호스텔 홈페이지로 이동"">http://www.kcyh.net</a>"
37,인천광역시 강화군 양도면 길정리,(양도면),2,A03,A0303,A03030500,131536,28,20020625000000,http://tong.visitkorea.or.kr/cms/resource/57/1577257_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/1577257_image3_1.jpg,126.4616044876,37.6607979838,6.0,20180629143005,"만수면적 약 16만5천평의 계곡지. 진강산 자락에서 흘러드는 물을 수원으로 한다. 포인트는 제방 상류 좌측권과 중류권이다. 밤낚시가 잘되며 씨알과 마리수를 동시에 볼 수 있다. 현 수위는 80%고, 평균 수심은 2.5∼3m로 세칸대가 적당하다. 낮에는 떡밥, 밤에는 지렁이 미끼가 좋다. 120m 통좌대와 7∼8인용 방가로식 좌대가 4대 있다. 한 켠에는 4천평 규모의 잉어·향어·메기 전용 낚시터도 있다.<br>",1,,길정낚시터,강화 길정지,23058,
38,인천광역시 강화군 강화읍,(강화읍),2,A03,A0302,A03020500,1074812,28,20100816173020,,,126.4880330099,37.7464579051,6.0,20180502105515,역사가 살아 숨쉬는 강화도를 둘러볼 수 있는 방법에는 걸어서 둘러볼 수 있는 '강화 나들길'과 자전거를 타고 둘러볼 수 있는 '강화도 자전거 관광코스'가 있다. <br /> 강화 자전거도로는 총 19구간으로 이루어져 있다.<br>,1,032-930-3731,강화군청 건설과 특수지역담당,강화 자전거 관광코스,23031,"<a href=""http://www.ganghwa.go.kr/open_content/tour/trip/bike/all.jsp"" target=""_blank"" title=""새창 : 강화 자전거여행 홈페이지로 이동"">http://www.ganghwa.go.kr/open_content/tour/trip/bike/all.jsp</a>"
