,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
87,충청북도 보은군 마로면 관기3길 6-7,,33,A04,A0401,A04010100,132012,38,20020419000000,http://tong.visitkorea.or.kr/cms/resource/52/1959752_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1959752_image3_1.jpg,127.8175381694,36.4352247936,6.0,20190129152657,10624,3,043-540-3231,"관터장 (관기재래시장) (4, 9일)",28963
88,경기도 광명시 광명로831번길 34,,31,A04,A0401,A04010200,1754745,38,20121120133653,http://tong.visitkorea.or.kr/cms/resource/07/1978507_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1978507_image3_1.jpg,126.8479854999,37.4747348018,6.0,20190215104500,5200,4,02-2614-5292,광명새마을시장,14292
89,경기도 광명시 광이로13번길 17-5,(광명동),31,A04,A0401,A04010200,1754696,38,20121120132921,http://tong.visitkorea.or.kr/cms/resource/19/1978519_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1978519_image3_1.jpg,126.8561512766,37.4799343436,6.0,20190118172520,7826,4,02-2614-0006,광명전통시장,14220
90,부산광역시 중구 중앙대로29번길 8,(중앙동1가),6,A04,A0401,A04010600,132574,38,20040224000000,http://tong.visitkorea.or.kr/cms/resource/30/1960430_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1960430_image3_1.jpg,129.0356453505,35.1002564119,7.0,20181120092424,12388,15,051-713-8200,광복 지하도상가,48956
91,부산광역시 중구 국제시장2길 20-1,(신창동4가),6,A04,A0401,A04010200,1013694,38,20100503162112,http://tong.visitkorea.or.kr/cms/resource/08/1015808_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1015808_image3_1.jpg,129.0286987483,35.0996507962,6.0,20190201170739,9877,15,051-245-3156,광복로 만물의거리,48946
92,부산 중구 신창동1~4가,,6,A04,A0401,A04010200,1013709,38,20100503162600,http://tong.visitkorea.or.kr/cms/resource/45/1015845_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1015845_image3_1.jpg,129.0287653835,35.1006118007,6.0,20180807134530,11608,15,051-244-1579,광복로 아리랑 거리,48946
93,충청남도 예산군 광시면 광시소길 6,,34,A04,A0401,A04010100,132037,38,20020417000000,,,126.7747063513,36.5488432667,6.0,20180313172627,14141,11,041-339-7253,"광시시장 (3, 8일)",32457
94,전라남도 광양시 다압면 지막1길 55,,38,A04,A0401,A04010900,1342174,38,20110726142037,,,127.7166946051,35.0755022000,6.0,20180305141817,5221,4,061-772-4066,광양 청매실농원,57709
95,전라남도 광양시 광양읍 백운로 3,(광양읍),38,A04,A0401,A04010100,1976858,38,20141217131220,http://tong.visitkorea.or.kr/cms/resource/11/1972111_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/1972111_image3_1.jpg,127.5905000158,34.9717755559,6.0,20180227165117,5559,4,,"광양5일장 (1, 6일)",57751
96,서울특별시 종로구 창경궁로 88,(예지동),1,A04,A0401,A04010200,132183,38,20031117000000,http://tong.visitkorea.or.kr/cms/resource/11/710311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/710311_image3_1.jpg,126.9995134502,37.5700792118,6.0,20190118170528,37039,23,,광장시장,03195
97,서울특별시 종로구 창경궁로 88,(예지동),1,A04,A0401,A04010600,1013527,38,20100503151341,http://tong.visitkorea.or.kr/cms/resource/80/1015080_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1015080_image3_1.jpg,126.9989079502,37.5700653137,6.0,20181122175003,16758,23,02-2267-0291,광장시장 한복매장,03195
98,광주광역시 동구 제봉로194번길 7-1,(대인동),5,A04,A0401,A04010200,2488220,38,20170330145926,http://tong.visitkorea.or.kr/cms/resource/15/2488215_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2488215_image2_1.jpg,126.9167519759,35.1540934888,6.0,20190731112537,6588,3,대인예술시장 062-233-1420,광주 대인시장 / 대인예술시장,61427
99,광주광역시 동구 예술길 18,(궁동),5,A04,A0401,A04010700,132434,38,20040218000000,http://tong.visitkorea.or.kr/cms/resource/62/1946462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1946462_image3_1.jpg,126.9181741705,35.1501856206,6.0,20181219155057,17392,3,062-225-5533,광주문화관광상품전시장 광주아트샵,61475
100,부산광역시 해운대구 센텀남대로 35,,6,A04,A0401,A04010700,1013112,38,20100501142458,http://tong.visitkorea.or.kr/cms/resource/53/1016353_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1016353_image3_1.jpg,129.1297464005,35.1688671344,6.0,20190227141529,11205,16,051-745-2319,광주요,48058
101,충청남도 홍성군 광천읍 광천로299번길 36,,34,A04,A0401,A04010200,132497,38,20031117000000,http://tong.visitkorea.or.kr/cms/resource/69/689469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/689469_image3_1.jpg,126.6243433904,36.5009211719,6.0,20180307155307,23896,15,"041-630-1602, 1622",광천 토굴새우젓시장,32295
102,충청남도 홍성군 광천읍 광천로285번길 8-20,,34,A04,A0401,A04010100,132042,38,20030416000000,http://tong.visitkorea.or.kr/cms/resource/93/1602793_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1602793_image3_1.jpg,126.6249100106,36.5007573116,6.0,20180313172350,17663,15,041-642-9671,"광천장 (4, 9일)",32295
103,충청북도 진천군 광혜원면 장기1안길 16,,33,A04,A0401,A04010100,132022,38,20021224000000,http://tong.visitkorea.or.kr/cms/resource/60/1983860_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1983860_image3_1.jpg,127.4453338819,36.9889211686,6.0,20190225174414,9754,8,,"광혜원장 (3, 8일)",27805
104,서울특별시 종로구 새문안로5가길 7,(내수동),1,A04,A0401,A04010600,2543919,38,20180424141654,http://tong.visitkorea.or.kr/cms/resource/13/2543913_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2543913_image2_1.jpg,126.9740156982,37.5727701079,6.0,20180424141654,1497,23,02-722-0001,광화문 세종클럽,03173
105,충청북도 괴산군 괴산읍 읍내로15길 8-8,,33,A04,A0401,A04010100,132010,38,20020425000000,,,127.7949518925,36.8111757449,6.0,20190318171608,21721,1,043-832-0250,"괴산장 / 괴산산막이시장 (3, 8일)",28030
106,인천광역시 강화군 교동면 교동남로 35,,2,A04,A0401,A04010200,2492108,38,20170508164455,http://tong.visitkorea.or.kr/cms/resource/05/2492105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2492105_image2_1.jpg,126.2809399586,37.7802669895,6.0,20180219163428,4508,1,032-930-4502,교동도 대룡시장,23002
107,전라남도 여수시 교동시장1길 17,(교동),38,A04,A0401,A04010200,2612849,38,20190724155504,http://tong.visitkorea.or.kr/cms/resource/13/2369113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2369113_image3_1.jpg,127.7299492834,34.7391151816,6.0,20190724155504,0,13,,교동시장,59734
108,경기도 성남시 분당구 황새울로312번길 26,(서현동),31,A04,A0401,A04010600,2543800,38,20180423094247,http://tong.visitkorea.or.kr/cms/resource/99/2543799_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/99/2543799_image2_1.JPG,127.1226519718,37.3834669730,6.0,20180423094247,1020,12,1544-1900,교보문고 분당점,13591
109,경상북도 안동시 풍천면 섬마길 7-9,(풍천면),35,A04,A0401,A04010100,132111,38,20020423000000,,,128.4644358597,36.5419133781,6.0,20180529112933,11406,11,054-853-2005,"구담장 / 안동 구담시장 (4, 9일)",36760
110,전라남도 구례군 구례읍 서시천로 106,,38,A04,A0401,A04010600,2616166,38,20190820163949,,,127.4668907184,35.2166569577,6.0,20190906090523,0,5,,구례 콩장,57635
111,전라남도 구례군 구례읍 5일시장작은길 20,,38,A04,A0401,A04010100,132057,38,20050126000000,,,127.4701017143,35.2101438588,6.0,20190312173653,22830,5,061-780-2358,"구례5일장 / 구례전통시장(3, 8일)",57639
112,서울특별시 구로구 경인로53길 15,,1,A04,A0401,A04010600,132420,38,20031117000000,http://tong.visitkorea.or.kr/cms/resource/97/1920597_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1920597_image3_1.jpg,126.8746156713,37.5009544532,6.0,20180727131922,28117,7,02-2625-2631,구로 중앙유통단지,08217
113,경상북도 포항시 남구 구룡포읍 구룡포길 72-1,,35,A04,A0401,A04010100,132115,38,20021118000000,http://tong.visitkorea.or.kr/cms/resource/99/2370099_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2370099_image3_1.jpg,129.5540083889,35.9903188635,6.0,20190128165036,12633,23,"054-276-2504, 054-276-2761","구룡포장 (3, 8일)",37933
114,경기도 구리시 동구릉로136번길 90,(인창동),31,A04,A0401,A04010200,1756512,38,20121123111555,,,127.1452351095,37.6113853710,6.0,20190927113436,8047,6,031-560-5124,구리 농수산물도매시장,11916
115,전라남도 영암군 군서면 도갑사로 31-13,,38,A04,A0401,A04010100,132072,38,20021121000000,http://tong.visitkorea.or.kr/cms/resource/79/1971579_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1971579_image3_1.jpg,126.6348893011,34.7623495920,6.0,20181025181149,10243,17,061-470-2607,"구림장 (2, 7일)",58434
116,경상북도 구미시 인동중앙로5길 16-7,(황상동),35,A04,A0401,A04010200,132103,38,20030120000000,http://tong.visitkorea.or.kr/cms/resource/68/1968768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1968768_image3_1.jpg,128.4213047274,36.1084869505,6.0,20190214152727,8611,4,054-471-0477,구미 인동시장,39430
117,경상북도 구미시 해평면 해평시장2길 19,,35,A04,A0401,A04010200,522257,38,20080318134216,http://tong.visitkorea.or.kr/cms/resource/68/1969068_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1969068_image3_1.jpg,128.3913160837,36.1945266167,6.0,20181219160631,7065,4,,구미 해평시장,39155
118,경상북도 구미시 구미중앙로9길 11,,35,A04,A0401,A04010100,1437445,38,20111115165951,,,128.3297899818,36.1308466158,6.0,20180227170451,11284,4,054-452-3611,"구미장 / 구미 중앙시장 (1, 6일)",39221
119,부산광역시 금정구 구서로 12,,6,A04,A0401,A04010200,1303759,38,20110609173819,http://tong.visitkorea.or.kr/cms/resource/78/1982178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1982178_image3_1.jpg,129.0898032743,35.2473742654,6.0,20190225174934,12404,2,051-581-4830,구서 오시게시장,46243
120,부산광역시 북구 사상로583번길 20,(구포동),6,A04,A0401,A04010200,132520,38,20031117000000,http://tong.visitkorea.or.kr/cms/resource/80/1982180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1982180_image3_1.jpg,128.9895245177,35.1963697975,6.0,20190221180452,13281,8,051-301-3517,구포 축산물도매시장,46504
121,부산광역시 북구 구포시장1길 17,(구포동),6,A04,A0401,A04010200,1250885,38,20110405162552,http://tong.visitkorea.or.kr/cms/resource/86/1982186_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1982186_image3_1.jpg,129.0040423531,35.2089658751,6.0,20181123154058,18684,8,051-333-9032,"구포장 / 구포시장 (3, 8일)",46581
122,경상북도 칠곡군 지천면 금호로1길 2-25,,35,A04,A0401,A04010700,132523,38,20040129000000,http://tong.visitkorea.or.kr/cms/resource/58/1968958_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1968958_image3_1.jpg,128.4455623436,35.9576656269,6.0,20190207170959,11756,22,054-972-2237,국악기 유림,39868
123,부산광역시 중구 신창로4가 일원,,6,A04,A0401,A04010200,132191,38,20040108000000,http://tong.visitkorea.or.kr/cms/resource/64/1572364_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1572364_image3_1.jpg,129.0285792599,35.1016422372,6.0,20181121172005,53682,15,051-245-7389,국제시장,48946
124,부산광역시 중구 국제시장2길 25,(신창동4가),6,A04,A0401,A04010200,1013716,38,20100503163053,http://tong.visitkorea.or.kr/cms/resource/74/1015874_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1015874_image3_1.jpg,129.0283237293,35.1015616857,6.0,20181113150701,10548,15,051-245-7389,국제시장 젊음의거리,48945
125,부산광역시 중구 국제시장2길 5,(창선동2가),6,A04,A0401,A04010200,1013721,38,20100503163457,http://tong.visitkorea.or.kr/cms/resource/23/1015923_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1015923_image3_1.jpg,129.0283348915,35.0996591215,6.0,20190227141059,15558,15,,국제시장 조명의 거리,48945
126,서울특별시 종로구 인사동길 41,(관훈동),1,A04,A0401,A04010800,969943,38,20100309132901,http://tong.visitkorea.or.kr/cms/resource/48/1010348_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1010348_image3_1.jpg,126.9847702401,37.5739368319,6.0,20180627141757,11575,23,02-723-0830,국제자수원 3호점 (인사동),03145
127,경상남도 함안군 군북면 중암8길 32-12,,36,A04,A0401,A04010100,132148,38,20021125000000,,,128.3462456318,35.2607814083,6.0,20180529100424,10640,19,055-580-3251,"군북장/군북전통시장 (4, 9일)",52065
128,전라북도 군산시 신금길 18,(신영동),37,A04,A0401,A04010200,132313,38,20031117000000,http://tong.visitkorea.or.kr/cms/resource/26/1976526_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/1976526_image3_1.jpg,126.7203038781,35.9832487811,6.0,20180313170836,19930,2,063-445-4929,군산 공설시장,54027
129,전라북도 군산시 내항2길 216,(금동),37,A04,A0401,A04010200,920406,38,20100112161016,http://tong.visitkorea.or.kr/cms/resource/24/1976524_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1976524_image3_1.jpg,126.7047272166,35.9939500704,6.0,20180727132258,26011,2,"063-442-4822, 4823",군산 수산물종합센터,54018
130,경상북도 군위군 군위읍 중앙5길 12-8,,35,A04,A0401,A04010100,132104,38,20021114000000,http://tong.visitkorea.or.kr/cms/resource/84/1979284_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1979284_image3_1.jpg,128.5668104006,36.2389498117,6.0,20180913113619,9468,5,054-380-6068,"군위장 (3, 8일)",39015
131,경기도 군포시 군포로 548-1,,31,A04,A0401,A04010200,1126924,38,20101111155330,http://tong.visitkorea.or.kr/cms/resource/10/1941710_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1941710_image3_1.jpg,126.9469687373,37.3548893625,6.0,20191226171205,14750,7,031-451-3542,군포역전시장,15855
132,서울특별시 중구 장충단로 247,,1,A04,A0401,A04010600,984503,38,20100324104625,http://tong.visitkorea.or.kr/cms/resource/94/1000494_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1000494_image3_1.jpg,127.0073461632,37.5668019558,6.0,20180307163945,11606,24,02-2118-8700,굿모닝시티,04564
133,서울특별시 종로구 사직로 119,(내자동),1,A04,A0401,A04010600,2484146,38,20170307133603,http://tong.visitkorea.or.kr/cms/resource/37/2484137_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2484137_image2_1.jpg,126.9718824592,37.5762835503,6.0,20191030154209,2886,23,02-722-2318,궁가는여우,03041
134,경상남도 의령군 궁류면 궁류로1길 10,,36,A04,A0401,A04010100,132135,38,20020419000000,,,128.2493827078,35.4381569143,6.0,20180529112809,10231,12,055-570-2622,"궁류장 (1, 6일)",52115
135,경기도 화성시 서신면 궁평항로 1049-24,,31,A04,A0401,A04010600,1960233,38,20141027134247,http://tong.visitkorea.or.kr/cms/resource/13/1958513_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1958513_image3_1.jpg,126.6819438666,37.1158956951,6.0,20190104130735,9744,31,,궁평항수산물직판장,18556
136,서울특별시 종로구 윤보선길 16-1,,1,A04,A0401,A04010700,987609,38,20100326152935,http://tong.visitkorea.or.kr/cms/resource/42/993142_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/993142_image3_1.jpg,126.9841813227,37.5768392620,6.0,20190318173631,9711,23,02-739-7945,그루 (GRU),03060
137,강원도 삼척시 근덕면 교가길 19,(근덕면),32,A04,A0401,A04010100,131997,38,20040224000000,http://tong.visitkorea.or.kr/cms/resource/83/1947783_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1947783_image3_1.jpg,129.2270318713,37.3803040850,6.0,20181123111313,15931,4,033-572-3011~3,"근덕장 / 근덕교가시장 (1, 6일)",25933
138,경상남도 합천군 합천읍 인덕로 1707-38,(합천읍),36,A04,A0401,A04010600,1901979,38,20140304155933,,,128.1165618331,35.6159066778,6.0,20190226165320,1860,21,055-931-9590,금강선원 산상다원,50228
139,서울특별시 중구 명동8길 7,,1,A04,A0401,A04010600,1304260,38,20110610135044,http://tong.visitkorea.or.kr/cms/resource/49/1309149_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1309149_image3_1.jpg,126.9847483173,37.5634380519,6.0,20190318175352,9131,24,02-753-9411,금강제화 명동본점,04536
140,부산광역시 중구 광복로 59,,6,A04,A0401,A04010600,1303442,38,20110609132149,,,129.0316346116,35.0993897677,6.0,20190318175833,2896,15,051-241-4383,금강제화 부산본점,48952
141,부산광역시 부산진구 중앙대로 691,,6,A04,A0401,A04010600,1303685,38,20110609162135,http://tong.visitkorea.or.kr/cms/resource/05/1306005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1306005_image3_1.jpg,129.0588196269,35.1546340843,6.0,20190318180027,8656,7,051-806-9194,금강제화 부산서면점,47286
142,서울특별시 영등포구 영중로 18,,1,A04,A0401,A04010600,1304282,38,20110610140947,http://tong.visitkorea.or.kr/cms/resource/83/1309083_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1309083_image3_1.jpg,126.9062123129,37.5179752617,6.0,20190318175003,9502,20,02-2678-1052,금강제화 영등포본점,07304
143,서울특별시 강남구 강남대로 500,,1,A04,A0401,A04010600,1304231,38,20110610133407,http://tong.visitkorea.or.kr/cms/resource/10/1309110_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1309110_image3_1.jpg,127.0237685863,37.5068842110,6.0,20190318175552,16849,1,02-541-8081,금강제화 (강남본점),06119
144,서울특별시 종로구 종로 89,,1,A04,A0401,A04010600,1304353,38,20110610142435,http://tong.visitkorea.or.kr/cms/resource/38/1308938_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1308938_image3_1.jpg,126.9874034315,37.5704789479,6.0,20190318174841,7565,23,02-733-2744,금강제화 (종로지점),03164
145,경상남도 진주시 금곡면 구암두문로 1013,(금곡면),36,A04,A0401,A04010100,132136,38,20040225000000,,,128.1857558742,35.0903643532,6.0,20181017160738,10160,13,055-749-2606,"금곡장 (1, 6일)",52843
146,광주광역시 동구 서석로 지하 56,(금남로1가),5,A04,A0401,A04010600,1621305,38,20120503105819,http://tong.visitkorea.or.kr/cms/resource/72/1587572_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1587572_image3_1.jpg,126.9164688054,35.1485941049,6.0,20181119105845,11908,3,062-227-1535,금남로지하상가,61485
